SSYK 2012 kod;ISCO-08 ;Yrkesbenämning;;
2171;2163;Formgivare, silversmed;;
2171;2163;Industridesigner;;
2171;2163;Industriformgivare;;
2171;2163;Modellör, industri;;
2171;2163;Produktutformare, industriprodukter;;
2172;2166;AD (Art Director);;
2172;2166;Affischtecknare;;
2172;2166;Annonstecknare;;
2172;2166;Art director ;;
2172;2166;Blankettkonstruktör;;
2172;2166;Datagrafiker, reklam;;
2172;2166;Designtekniker;;
2172;2166;Dessinatör;;
2172;2166;Director, art;;
2172;2166;Formgivare, grafisk;;
2172;2166;Grafisk designer;;
2172;2166;Grafisk formgivare;;
2172;2166;Grafisk konsult;;
2172;2166;Interaktiv designer;;
2172;2166;Layoutare;;
2172;2166;Layoutchef;;
2172;2166;Layoutman;;
2172;2166;Layouttecknare;;
2172;2166;Originalare;;
2172;2166;Originaltecknare;;
2172;2166;Precisionstecknare;;
2172;2166;Reklamdesigner;;
2172;2166;Reklamformgivare;;
2172;2166;Reklamtecknare;;
2172;2166;Reklamtextare;;
2172;2166;Trycksakstecknare;;
2173;2166;3D-designer;;
2173;2166;3D-grafiker;;
2173;2166;3D-visualiserare;;
2173;2166;Animatör;;
2173;2166;Animerare;;
2173;2166;Dataanimatör;;
2173;2166;Designer, game;;
2173;2651;Filmtecknare;;
2173;2166;2D-Grafiker;;
2173;2166;Webbdesigner;;
2173;2166;Webbproducent;;
2173;2166;Webdesigner;;
2173;2166;Visualiserare;;
2179;2163;Creative director;;
2179;3435;Designassistent;;
2179;2163;Designer, övrig;;
2179;2163;Kläddesigner;;
2179;2163;Kostymdesigner;;
2179;2163;Kostymtecknare;;
2179;2163;Modedesigner;;
2179;2163;Modeformgivare;;
2179;2163;Modellkonstruktör, textil;;
2179;2163;Modellör, skor;;
2179;2163;Modeskapare;;
2179;2163;Modetecknare;;
2179;2163;Skodesigner;;
2179;2163;Skomodellör;;
2179;2163;Textildesigner;;
2179;2163;Textilformgivare;;
2179;2163;Väskmodellör;;
2181;2263;Arbetshygieniker;;
2181;2263;Arbetsmiljöhandläggare;;
2181;2263;Arbetsmiljöingenjör;;
2181;2263;Arbetsmiljöinspektör;;
2181;2263;Arbetsmiljökonsulent;;
2181;2263;Byggpilot;;
2181;2263;Distriktsinspektör, yrkesinspektionen;;
2181;2263;Ergonom;;
2181;2263;Företagsgymnast;;
2181;2263;Sanitetstekniker, yrkeshygien;;
2181;2263;Skyddsingenjör;;
2181;2263;Yrkeshygieniker;;
2181;2263;Yrkesinspektör;;
2182;3257;Djurskyddsinspektör;;
2182;3257;Djurskyddskonsulent;;
2182;3257;Hälsoskyddsinspektör;;
2182;3257;Hälsovårdsinspektör;;
2182;3257;Kemikalieinspektör;;
2182;3257;Livsmedelsinspektör;;
2182;3257;Livsmedelskonsulent;;
2182;3257;Livsmedelskontrollant;;
2182;3257;Miljö- och hälsoskyddshandläggare;;
2182;3257;Miljö- och hälsoskyddsinspektör;;
2182;3257;Miljöhandläggare, hälsa;;
2182;3257;Miljöskyddschef;;
2182;3257;Miljöskyddshandläggare;;
2182;3257;Miljöskyddsinspektör;;
2182;3257;Strålskyddsingenjör;;
2183;2133;Civilingenjör, bioteknik avfallsbehandling;;
2183;2133;Civilingenjör, bioteknik vattenlevande organismer;;
2183;2143;Civilingenjör, miljöteknik;;
2183;2133;Ekolog;;
2183;2133;Kommunekolog;;
2183;2133;Limnolog;;
2183;2133;Miljöcontroller;;
2183;2133;Miljöhandläggare (natur), övrig;;
2183;2133;Miljöhandläggare, miljöledning o. -styrning (ISO, EMAS);;
2183;2143;Miljöingenjör;;
2183;2133;Miljöinspektör;;
2183;2143;Miljökonsult;;
2183;2133;Miljörevisor;;
2183;2133;Miljösamordnare, miljöledning o. -styrning (ISO, EMAS);;
2183;2133;Miljösamordnare, offentlig förvaltning;;
2183;2143;Miljövårdsingenjör;;
2183;2143;Naturvårdsingenjör;;
2211;2212;Allergolog;;
2211;2212;Anestesiläkare;;
2211;2212;Anestesiolog;;
2211;2212;Audiolog, medicinsk;;
2211;2211;Avdelningsläkare;;
2211;2212;Bakteriolog, klinisk;;
2211;2212;Barnkirurg;;
2211;2212;Barnläkare;;
2211;2212;Barnpsykiater;;
2211;2212;Cancerspecialist;;
2211;2212;Cytolog;;
2211;2212;Dermatolog;;
2211;2211;Distriktsläkare;;
2211;2212;Endokrinolog;;
2211;2212;Epidemiläkare;;
2211;2212;Epidemiolog;;
2211;2212;Farmakolog, klinisk;;
2211;2212;Foniater;;
2211;2212;Fysiolog, klinisk;;
2211;2211;Fältläkare;;
2211;2211;Företagsläkare;;
2211;2211;Försäkringsläkare;;
2211;2211;Förtroendeläkare;;
2211;2212;Gastroenterolog;;
2211;2212;Geriatriker;;
2211;2212;Gynekolog;;
2211;2212;Handkirurg;;
2211;2212;Hematolog;;
2211;2212;Hudläkare;;
2211;2211;Husläkare;;
2211;2212;Immunolog, klinisk;;
2211;2212;Infektionsläkare;;
2211;2212;Kardiolog;;
2211;2212;Kirurg;;
2211;2212;Klinisk bakteriolog;;
2211;2212;Klinisk cytolog;;
2211;2212;Klinisk farmakolog;;
2211;2212;Klinisk fysiolog;;
2211;2212;Klinisk immunolog;;
2211;2212;Klinisk neurofysiolog;;
2211;2212;Klinisk patolog;;
2211;2212;Klinisk virolog;;
2211;2212;Laboratorieläkare;;
2211;2212;Lungläkare;;
2211;2211;Läkare, allmänmedicinare;;
2211;2211;Läkare, allmänspecialist;;
2211;2211;Länsläkare;;
2211;2212;Narkosläkare;;
2211;2212;Nefrolog;;
2211;2212;Neurofysiolog;;
2211;2212;Neurokirurg;;
2211;2212;Neurolog;;
2211;2212;Obducent;;
2211;2212;Onkolog;;
2211;2212;Ortoped;;
2211;2212;Ortopedkirurg;;
2211;2212;Patolog;;
2211;2212;Pediatriker;;
2211;2212;Plastikkirurg;;
2211;2212;Psykiater;;
2211;2212;Psykiatriker;;
2211;2212;Radiolog;;
2211;2211;Regementsläkare;;
2211;2212;Rehabiliteringsläkare;;
2211;2212;Reumatolog;;
2211;2212;Rättsläkare;;
2211;2212;Rättsmedicinare;;
2211;2212;Rättspsykiater;;
2211;2212;Röntgenläkare;;
2211;2211;Skolläkare;;
2211;2211;Skolöverläkare;;
2211;2211;Socialläkare;;
2211;2212;Socialmedicinare;;
2211;2212;Specialistläkare;;
2211;2212;Thoraxkirurg;;
2211;2212;Urolog;;
2211;2212;Venereolog;;
2211;2212;Virolog, klinisk;;
2211;2212;Yrkesmedicinare;;
2211;2212;Ögonläkare;;
2211;2212;Öronläkare;;
2211;2212;Överläkare;;
2212;2211;ST-läkare;;
2213;2211;AT-läkare;;
2219;2211;Underläkare;;
2221;2221;Allergisjuksköterska;;
2221;2221;Astmasjuksköterska;;
2221;2221;Astmasköterska;;
2221;2221;Blodtryckssköterska;;
2221;2221;Diabetessjuksköterska;;
2221;2221;Diabetessköterska;;
2221;2221;Dialyssjuksköterska;;
2221;2221;Hygiensjuksköterska;;
2221;2221;Hygiensköterska;;
2221;2221;Hypertonisjuksköterska;;
2221;2221;Infektionssjuksköterska;;
2221;2221;Infektionssköterska;;
2221;2221;Kirurgsjuksköterska;;
2221;2221;Kommunsjuksköterska;;
2221;2221;Mottagningssjuksköterska;;
2221;2221;Mottagningssköterska;;
2221;2221;Ortopedsjuksköterska ;;
2221;2221;Sjuksköterska, allergi;;
2221;2221;Sjuksköterska, astma;;
2221;2221;Sjuksköterska, diabetes;;
2221;2221;Sjuksköterska, dialys;;
2221;2221;Sjuksköterska, hemsjukvård;;
2221;2221;Sjuksköterska, hypertoni;;
2221;2221;Sjuksköterska, infektion;;
2221;2221;Sjuksköterska, kirurgi;;
2221;2221;Sjuksköterska, medicin;;
2221;2221;Sjuksköterska, ortopedi;;
2221;2221;Sjuksköterska, ospec;;
2221;2221;Sjuksköterska, ospec, primärvård ;;
2221;2221;Sjuksköterska, ospec, vårdcentral ;;
2221;2221;Smärtsjuksköterska;;
2221;2221;Stomisjuksköterska;;
2221;2221;Stomiterapeut;;
2221;2221;Uroterapeut;;
2222;2222;Barnmorska;;
2222;2222;Distriktsbarnmorska;;
2222;2222;Distriktssköterskebarnmorska;;
2222;2222;Förlossningsbarnmorska;;
2223;2221;Anestesisjuksköterska;;
2223;2221;Narkossjuksköterska;;
2223;2221;Sjuksköterska, anestesi;;
2223;2221;Sjuksköterska, narkos;;
2224;2221;Distriktssjuksköterska;;
2224;2221;Distriktssköterska;;
2224;2221;Sjuksköterska, distrikts-;;
2225;2221;Psykiatrisjuksköterska;;
2225;2221;Sjuksköterska, psykiatrisk vård;;
2226;2221;Akutsjuksköterska;;
2226;2221;Ambulanssjuksköterska;;
2226;2221;Sjuksköterska, akutmottagning;;
2227;2221;Geriatriksjuksköterska;;
2227;2221;Sjuksköterska, geriatrik;;
2227;2221;Sjuksköterska, äldresjukvård;;
2228;2221;Intensivvårdssjuksköterska;;
2228;2221;IVA-sköterska;;
2228;2221;Sjuksköterska, IVA;;
2231;2221;Operationsassistent;;
2231;2221;Operationssjuksköterska;;
2231;2221;Operationssköterska;;
2231;2221;Sjuksköterska, operation;;
2232;2221;Barnsjuksköterska;;
2232;2221;Sjuksköterska, barnavårdscentral;;
2233;2221;Skolsköterska;;
2234;2221;Företagssjuksköterska;;
2234;2221;Företagssköterska;;
2234;2221;Personalsjuksköterska;;
2234;2221;Rehabiliteringssjuksköterska;;
2234;2221;Sjuksköterska rehabilitering;;
2234;2221;Sjuksköterska, företagshälsovård;;
2235;3211;Medicinsk-teknisk assistent;;
2235;3211;Radiologisjuksköterska;;
2235;3211;Röntgensjuksköterska;;
2235;3211;Röntgensköterska;;
2235;3211;Sjuksköterska, diagnostisk radiologi;;
2235;3211;Sjuksköterska, röntgen;;
2239;2221;Forskare, omvårdnad;;
2239;2221;Forskningssjuksköterska;;
2239;2221;Klinisk adjunkt;;
2239;2221;Kvalitetskoordinator, vård och omsorg;;
2239;2221;Kvalitetssamordnare, vård och omsorg;;
2239;2221;MAS (Medicinskt ansvarig sjuksköterska);;
2239;2221;Medicinskt ansvarig sjuksköterska;;
2239;2221;Oftalmologassistent;;
2239;2221;Onkologisjuksköterska;;
2239;2267;Ortoptist;;
2239;2221;Primärvårdsföreståndare;;
2239;2221;Sjuksköterska, onkologi;;
2239;2221;Sjuksköterska, palliativ vård;;
2239;2221;Sjuksköterska, ögonsjukvård;;
2239;2221;Ögonsjuksköterska;;
2241;2634;Arbetspsykolog;;
2241;2634;Barnpsykolog;;
2241;2634;Chefspsykolog;;
2241;2634;Coach, psykolog ;;
2241;2634;Företagspsykolog;;
2241;2634;Förskolepsykolog;;
2241;2634;Industripsykolog;;
2241;2634;Inskrivningspsykolog;;
2241;2634;Klinisk psykolog;;
2241;2634;Konsult, arbetslivs-;;
2241;2634;Neuropsykolog;;
2241;2634;Psykoanalytiker;;
2241;2634;Psykolog;;
2241;2634;PTP-psykolog;;
2241;2634;Skolpsykolog;;
2242;2634;Barnterapeut;;
2242;2634;Individualterapeut;;
2242;2634;Psykoterapeut;;
2250;2250;Besiktningsveterinär;;
2250;2250;Distriktsveterinär;;
2250;2250;Djurhälsoveterinär;;
2250;2250;Djursjukhusveterinär;;
2250;2250;Epizootolog;;
2250;2250;Gränsveterinär;;
2250;2250;Hälsokontrollveterinär;;
2250;2250;Klinikveterinär;;
2250;2250;Kontrollveterinär;;
2250;2250;Laboratorieveterinär;;
2250;2250;Länsveterinär;;
2250;2250;Seminveterinär;;
2250;2250;Stadsveterinär;;
2250;2250;Veterinär;;
2260;2261;AT-tandläkare;;
2260;2261;Distriktstandläkare;;
2260;2261;Forskare, odontologi;;
2260;2261;Odontolog;;
2260;2261;Ortodontist;;
2260;2261;Sjukhustandläkare;;
2260;2261;Specialisttandläkare;;
2260;2261;ST-tandläkare;;
2260;2261;Tandläkare;;
2260;2261;Tandregleringsspecialist;;
2260;2261;Övertandläkare;;
2271;2269;Chiropraktor;;
2271;2269;Kiropraktor;;
2271;2269;Kiropraktor, hund/häst;;
2271;2269;Naprapat;;
2271;2269;Osteopat;;
2272;2264;Chefsgymnast;;
2272;2264;Distriktssjukgymnast;;
2272;2264;Feldenkreispedagog;;
2272;2264;Fysionom;;
2272;2264;Fysioterapeut;;
2272;2264;Företagssjukgymnast;;
2272;2264;Mensendieckpedagog;;
2272;2264;Mensendiecksjukgymnast;;
2272;2264;Sjukgymnast;;
2273;2269;Arbetsterapeut;;
2273;2269;Chefsarbetsterapeut;;
2273;2269;Distriktsarbetsterapeut;;
2273;2269;Hjälpmedelskonsulent;;
2281;2262;Apotekare;;
2281;2262;Chefsfarmaceut;;
2281;2262;Farmaceut, apotekare;;
2281;2262;Informationsapotekare;;
2281;2262;Klinikapotekare;;
2281;2262;Läkemedelsansvarig, apotekare;;
2281;2262;Sjukhusapotekare;;
2282;2265;Dietist;;
2283;2266;Afasipedagog;;
2283;2266;Audionom;;
2283;2266;Hörselvårdsassistent;;
2283;2266;Logoped;;
2284;2267;Glasögonoptiker;;
2284;2267;Kontaktlinsoptiker;;
2284;2267;Optiker, legitimerad;;
2284;2267;Specialoptiker;;
2289;2269;Bildterapeut;;
2289;2269;Dansterapeut;;
2289;2269;Musikterapeut;;
2289;2269;Podiater;;
2289;2269;Podiatriker;;
2311;2310;Professor, högskola/universitet;;
2312;2310;Högskolelektor;;
2312;2310;Högskollärare, lektor;;
2312;2310;Lektor, högskola/universitet;;
2312;2310;Universitetslektor;;
2312;2310;Universitetslärare, lektor;;
2313;2310;Forskarassistent, högskola/universitet;;
2314;2310;Doktorand, högskola/universitet;;
2319;2310;Adjunkt, högskola/universitet;;
2319;2310;Amanuens, högskola/universitet;;
2319;2310;Högskoleadjunkt;;
2319;2310;Högskollärare, adjunkt;;
2319;2310;Kursledare, högskola;;
2319;2310;Timlärare;;
2319;2310;Universitetsadjunkt;;
2319;2310;Universitetslärare, adjunkt;;
2319;2310;Vårdlärare, högskola;;
2320;2320;Barnavårdslärare, yrkesundervisning;;
2320;2320;Gymnasielärare, yrkesämnen;;
2320;2320;Handelslärare;;
2320;2320;Komvuxlärare, gymnasielärare, yrkesämnen;;
2320;2320;Lantbrukslärare;;
2320;2320;Lärare, automation;;
2320;2320;Lärare, bageri och konditori;;
2320;2320;Lärare, barn- o. fritidsprogrammet;;
2320;2320;Lärare, beklädnadsyrken;;
2320;2320;Lärare, bygg och anläggning;;
2320;2320;Lärare, drift- och energiteknik;;
2320;2320;Lärare, DU, fartygsteknik;;
2320;2320;Lärare, elektronik;;
2320;2320;Lärare, elprogrammet;;
2320;2320;Lärare, el-teleteknik;;
2320;2320;Lärare, energiprogrammet;;
2320;2320;Lärare, fiskeriyrken;;
2320;2320;Lärare, flygteknik;;
2320;2320;Lärare, fordonsprogrammet;;
2320;2320;Lärare, fordonsteknik;;
2320;2320;Lärare, frisör och skönhetsvård;;
2320;2320;Lärare, handel och administration;;
2320;2320;Lärare, hantverksprogrammet;;
2320;2320;Lärare, hotell och restaurang;;
2320;2320;Lärare, industriprogrammet;;
2320;2320;Lärare, installation;;
2320;2320;Lärare, kött och charkuteri;;
2320;2320;Lärare, lantbruk, skogsbruk, trädgård;;
2320;2320;Lärare, livsmedelsprogrammet;;
2320;2320;Lärare, media, grafisk produktion;;
2320;2320;Lärare, miljövård;;
2320;2320;Lärare, måleriteknik;;
2320;2320;Lärare, naturbruk;;
2320;2320;Lärare, omvårdnad, social omsorg;;
2320;2320;Lärare, omvårdnad, tandvård;;
2320;2320;Lärare, processteknik;;
2320;2320;Lärare, sjömansyrken;;
2320;2320;Lärare, storhushåll;;
2320;2320;Lärare, textil-beklädnadsteknik;;
2320;2320;Lärare, transport;;
2320;2320;Lärare, träteknik;;
2320;2320;Lärare, verkstads- och industriteknik;;
2320;2320;Lärare, VVS-teknik;;
2320;2320;Lärare, vårdyrken;;
2320;2320;Lärare, yrkesämne;;
2320;2320;Naturbrukslärare;;
2320;2320;Sjukvårdslärare;;
2320;2320;Skogsbruksinstruktör;;
2320;2320;Skogsbrukslärare;;
2320;2320;Sömnadslärare, yrkesinriktad utb.;;
2320;2320;Trädgårdslärare;;
2320;2320;Vårdlärare, gymnasieskola;;
2320;2320;Yrkeslärare;;
2330;2330;Adjunkt, gymnasieskola;;
2330;2330;Barnavårdslärare, ej yrkesundervisning;;
2330;2330;Bildlärare, gymnasieskola;;
2330;2330;Folkhögskolelärare;;
2330;2330;Fotolärare;;
2330;2330;Gymnasielärare, allmänna ämnen;;
2330;2330;Gymnasielärare, estetiska o. praktiska ämnen;;
2330;2330;Gymnastikdirektör;;
2330;2330;Gymnastiklärare, gymnasieskola;;
2330;2330;Handarbetslärare;;
2330;2330;Hushållslärare, gymnasieskola;;
2330;2330;Idrottslärare, gymnasieskola;;
2330;2330;Komvuxlärare, gymnasielärare, allmänna ämnen;;
2330;2330;Lektor, gymnasieskola;;
2330;2330;Lärare, barn- o. ungdomskunskap;;
2330;2330;Lärare, bildämnen, gymnasieskola;;
2330;2330;Lärare, dans, teater, drama, gymnasieskola;;
2330;2330;Lärare, datakunskap (gymnasieskola);;
2330;2330;Lärare, ekonomiska ämnen;;
2330;2330;Lärare, estetiska och praktiska ämnen, gymnasieskola;;
2330;2330;Lärare, folkhögskola;;
2330;2330;Lärare, gymnasieskola, allm. ämne;;
2330;2330;Lärare, hemkunskap, gymnasieskola;;
2330;2330;Lärare, historia, filosofi;;
2330;2330;Lärare, idrott, gymnastik, hälsa, gymnasieskola;;
2330;2330;Lärare, ljud och musik;;
2330;2330;Lärare, matematik-naturvetenskapliga ämnen, gymnasieskola;;
2330;2330;Lärare, musik, gymnasieskola;;
2330;2330;Lärare, religionskunskap;;
2330;2330;Lärare, samhälls- och beteendevetenskap;;
2330;2330;Lärare, språk (gymnasieskola);;
2330;2330;Lärare, textilkunskap, gymnasieskola;;
2330;2330;Lärare, trä- och metallslöjd, gymnasieskola;;
2330;2330;Modersmålslärare, gymnasieskola;;
2330;2330;Musikdirektör, undervisning;;
2330;2330;Musikledare;;
2330;2330;Musiklärare, gymnasieskola;;
2330;2330;Musikpedagog, grund- o gymnasieskola;;
2330;2330;Rytmiklärare;;
2330;2330;Slöjdlärare, gymnasieskola;;
2330;2330;Sömnadslärare, grund- o. gymnasieskola;;
2330;2330;Teckningslärare;;
2330;2330;Textillärare, gymnasieskola;;
2330;2330;Textilslöjdslärare, gymnasieskola;;
2330;2330;Vävlärare;;
2330;2330;Ämneslärare, ekonomiska ämnen;;
2330;2330;Ämneslärare, gymnasieskola;;
2341;2341;Adjunkt, grundskola;;
2341;2341;Bildlärare, grundskola;;
2341;2341;Freinetlärare;;
2341;2341;Grundskollärare;;
2341;2341;Gymnastiklärare, grundskola;;
2341;2341;Hemkunskapslärare, grundskola;;
2341;2341;Hemspråkslärare;;
2341;2341;Hushållslärare, grundskola;;
2341;2341;Högstadielärare;;
2341;2341;Idrottslärare, grundskola ;;
2341;2341;Klasslärare, grundskola;;
2341;2341;Komvuxlärare, grundskollärare;;
2341;2341;Lågstadielärare;;
2341;2341;Lärare, 1-3;;
2341;2341;Lärare, 1-7;;
2341;2341;Lärare, 4-9;;
2341;2341;Lärare, bildämnen, grundskola;;
2341;2341;Lärare, dans, teater, drama, grundskola;;
2341;2341;Lärare, datakunskap (grundskola);;
2341;2341;Lärare, estetiska och praktiska ämnen, grundskola;;
2341;2341;Lärare, grundskola;;
2341;2341;Lärare, hemkunskap, grundskola;;
2341;2341;Lärare, idrott, gymnastik, hälsa, grundskola;;
2341;2341;Lärare, musik, grundskola;;
2341;2341;Lärare, textilkunskap, grundskola;;
2341;2341;Lärare, trä- och metallslöjd, grundskola;;
2341;2341;Mellanstadielärare;;
2341;2341;Modersmålslärare, grundskola;;
2341;2341;Montessorilärare, grundskola;;
2341;2341;Musiklärare, grundskola;;
2341;2341;Musikpedagog, grundskola;;
2341;2341;Resurslärare, grundskola;;
2341;2341;Slöjdlärare, grundskola;;
2341;2341;Textillärare, grundskola;;
2341;2341;Textilslöjdslärare, grundskola;;
2341;2341;Waldorflärare, grundskola;;
2341;2341;Ämneslärare, grundskola;;
2342;2342;Fritidsgårdsföreståndare/fritidspedagog;;
2342;2342;Fritidspedagog;;
2342;2342;Föreståndare/fritidspedagog, fritidsgård;;
2342;2342;Resurslärare, fritidspedagog;;
2342;2342;Waldorflärare, fritidshem;;
2343;2342;Förskollärare;;
2343;2342;Lekotekarie;;
2343;2342;Lekterapeut;;
2343;2342;Lärare, förskola;;
2343;2342;Montessorilärare, förskola;;
2343;2342;Resurspedagog, förskola m.m.;;
2343;2342;Waldorflärare, förskola;;
2351;2352;Anpassningslärare;;
2351;2351;Bildningskonsulent;;
2351;2352;Dövlärare;;
2351;2351;Fortbildningskonsulent;;
2351;2351;Fortbildningsledare;;
2351;2351;Förskolekonsulent;;
2351;2352;Förstadielärare;;
2351;2351;Gymnastikkonsulent;;
2351;2351;Hjälpundervisningskonsulent;;
2351;2352;Hörselpedagog;;
2351;2351;Hörselvårdskonsulent;;
2351;2352;Klasslärare, speciallärare;;
2351;2351;Konsulent, skola;;
2351;2352;Läkepedagog;;
2351;2352;Lärare, special-;;
2351;2352;Lärare, särskola;;
2351;2351;Läromedelsintendent;;
2351;2351;Musikkonsulent;;
2351;2351;Planeringschef, skola;;
2351;2351;Reselärare;;
2351;2351;Skolinspektör;;
2351;2351;Skolkonsulent;;
2351;2352;Speciallärare, döva;;
2351;2352;Speciallärare, grundskola;;
2351;2352;Speciallärare, grundsärskola;;
2351;2352;Speciallärare, gymnasieskola;;
2351;2352;Speciallärare, gymnasiesärskola;;
2351;2352;Speciallärare, hörsel;;
2351;2352;Speciallärare, synskadade;;
2351;2352;Speciallärare, träningsskola;;
2351;2351;Specialpedagog, hörsel;;
2351;2351;Specialpedagog, lekotek;;
2351;2351;Specialpedagog, lekterapi;;
2351;2351;Specialpedagog, skola;;
2351;2351;Specialpedagog, synskadade;;
2351;2351;Specialpedagog, tal och språk;;
2351;2351;Studieinstruktör;;
2351;2352;Synpedagog;;
2351;2352;Särskollärare;;
2351;2351;Tal- och språkpedagog;;
2351;2351;Talpedagog;;
2351;2351;Undervisningsråd;;
2351;2351;Utbildningsinspektör;;
2351;2351;Utbildningskonsulent, övrig;;
2351;2351;Yrkesutbildningskonsulent;;
2352;2423;Elevkonsulent;;
2352;2423;Karriärvägledare;;
2352;2423;SSA-sekreterare;;
2352;2423;Studie- och yrkesvägledare;;
2352;2423;Studievägledare;;
2352;2423;Syofunktionär;;
2352;2423;Syokonsulent;;
2352;2423;Yrkesvalslärare;;
2352;2423;Yrkesvägledare;;
2359;2359;Arkivpedagog;;
2359;2355;Bildpedagog;;
2359;2359;Cirkuspedagog;;
2359;2355;Danslärare, övrig;;
2359;2355;Danspedagog;;
2359;2355;Dockteaterpedagog;;
2359;2355;Dramapedagog;;
2359;2355;Eurytmist;;
2359;2359;Forskare, pedagogik;;
2359;2359;Historiepedagog;;
2359;2353;Invandrarlärare;;
2359;2355;Konstpedagog;;
2359;2359;Kursutvecklare, utbildningsväsendet;;
2359;2330;Lärare i musik- och kulturskolan;;
2359;2353;Lärare, SFI ;;
2359;2355;Mimpedagog;;
2359;2359;Museilektor;;
2359;2359;Museilärare;;
2359;2359;Museipedagog;;
2359;2354;Musiklärare, musikskola;;
2359;2354;Musikpedagog, musikskola;;
2359;2354;Röstpedagog;;
2359;2353;SFI-lärare ;;
2359;2354;Sångpedagog;;
2359;2355;Teaterpedagog;;
2359;2353;Teckenspråkslärare;;
2411;2411;Auktoriserad revisor;;
2411;2411;Bankkamrer;;
2411;2411;Budgetkamrer;;
2411;2411;Drätselkamrer;;
2411;2411;Ekonomiansvarig, civilekonom;;
2411;2411;Ekonomiintendent;;
2411;2411;Förbundskassör;;
2411;2411;Godkänd revisor ;;
2411;2411;Hamnkamrer;;
2411;2411;Internrevisor;;
2411;2411;IT-revisor;;
2411;2411;Kamrer, bank;;
2411;2411;Kamrer, ospec;;
2411;2411;Kommunkamrer;;
2411;2411;Kommunrevisor;;
2411;2411;Landstingsrevisor;;
2411;2411;Lotskamrer;;
2411;2411;Länsrevisor;;
2411;2411;Redovisningsansvarig, civilekonom;;
2411;2411;Revisor, auktoriserad;;
2411;2411;Revisor, godkänd;;
2411;2411;Revisor, ospec;;
2411;2411;Skatterevisor;;
2411;2411;Skolkamrer;;
2411;2411;Socialkamrer;;
2411;2411;Stadskamrerare;;
2411;2411;Stadsrevisor;;
2411;2411;Taxeringsrevisor;;
2412;2411;Accounting controller;;
2412;2411;Budgetplanerare;;
2412;2411;Business analyst;;
2412;2411;Business controller ;;
2412;2411;Controller;;
2412;2411;Controller, accounting;;
2412;2411;Controller, business;;
2412;2411;Controller, financial;;
2412;2411;Financial controller ;;
2412;2411;Koncerncontroller;;
2412;2411;Kontroller;;
2413;2413;Aktieanalytiker;;
2413;2413;Börsanalytiker;;
2413;2413;Finansanalytiker;;
2413;2413;Finansekonom;;
2413;2412;Finansiell rådgivare;;
2413;2412;Finanskonsult;;
2413;2412;Företagsekonomisk rådgivare;;
2413;2412;Företagsrådgivare;;
2413;2413;Investment manager;;
2413;2412;Konsult, finans-;;
2413;2412;Placeringsrådgivare;;
2413;2413;Riskanalytiker;;
2413;2413;Riskmanager;;
2414;2412;Aktieförvaltare;;
2414;2412;Fondförvaltare;;
2414;2412;Fondkommissionär;;
2414;2412;Kapitalförvaltare;;
2414;2412;Portföljförvaltare;;
2414;2412;Trader;;
2415;2631;Chefsekonom;;
2415;2631;Ekonometriker;;
2415;2631;Hälsoekonom;;
2415;2631;Makroanalytiker;;
2415;2631;Miljöekonom;;
2415;2631;Nationalekonom;;
2415;2631;Omvärldsanalytiker;;
2415;2631;Ränteanalytiker;;
2415;2631;Samhällsekonom;;
2419;2413;Auktoriserad fastighetsvärderare ;;
2419;2412;Budgetrådgivare;;
2419;2412;Budgetsekreterare;;
2419;2412;Ekonomikonsult;;
2419;2413;Fastighetsanalytiker;;
2419;2412;Fastighetsekonom, värdering och analys;;
2419;2413;Fastighetsrådgivare;;
2419;2413;Fastighetsvärderare, auktoriserad;;
2419;2422;Förvaltningsekonom, offentlig förvaltning;;
2419;2412;Konsult, ekonomi;;
2419;2413;Projektledare, fastighetsekonom;;
2419;1120;Styrelseledamot, företag;;
2419;1120;Styrelseordförande,  utan chefshiearki;;
2421;2421;Administrativ konsult;;
2421;2421;Administrativ rationaliserare;;
2421;2421;Administrativ utvecklare;;
2421;2421;Affärsutvecklare;;
2421;2421;AU-chef;;
2421;2421;AU-utredare;;
2421;2421;FM-konsult;;
2421;2421;Företagskonsulent;;
2421;2421;Företagskonsult;;
2421;2421;Hälso- och sjukvårdsstrateg;;
2421;2421;Konsult, administrativ;;
2421;2421;Konsult, företags-;;
2421;2421;Konsult, management-;;
2421;2421;Konsult, organisations-;;
2421;2421;Konsult, verksamhets-;;
2421;2421;Kontorsrationaliserare;;
2421;2421;Kvalitetskoordinator, organisationsutveckling;;
2421;2421;Kvalitetsrevisor;;
2421;2421;Kvalitetssamordnare, organisationsutveckling;;
2421;2421;Managementkonsult;;
2421;2421;Organisationskonsult;;
2421;2421;Organisationsutvecklare;;
2421;2421;Projektledare, affärsutveckling;;
2421;2421;Verksamhetsanalytiker, organisationsutveckling;;
2421;2421;Verksamhetscontroller;;
2421;2421;Verksamhetskonsult;;
2422;2422;Administratör, handläggare/utredare, intresseorganisation;;
2422;2422;Administratör, handläggare/utredare, offentlig förvaltning;;
2422;2422;Akademisekreterare;;
2422;2422;Ambassadsekreterare;;
2422;2422;Antagningshandläggare;;
2422;2422;Antagningssekreterare, utbildning;;
2422;2422;Arbetsmarknadshandläggare;;
2422;2422;Arbetsmarknadssamordnare;;
2422;2422;Arbetsmarknadssekreterare;;
2422;2422;Asylhandläggare;;
