,cost,intersection,union,A_m,A_e,time,a,delta_u,delta_nu,gamma_u,timestep
366,2.6873835662986076,0.0,2.6873835662986076,0.5151667642758734,2.172216802022734,0 days 00:00:52.199736000,0.02,0.011,0.004,0.03,3.1
367,3.0772051422370263,0.0,3.0772051422370263,0.9049883402142923,2.172216802022734,0 days 00:00:53.298629000,0.03,0.011,0.004,0.03,3.1
368,3.5664019878171245,0.0,3.5664019878171245,1.3941851857943903,2.172216802022734,0 days 00:00:52.182050000,0.04,0.011,0.004,0.03,3.1
369,4.155701158366104,0.0,4.155701158366104,1.98348435634337,2.172216802022734,0 days 00:00:52.938467000,0.05,0.011,0.004,0.03,3.1
370,2.370976227479178,0.0,2.370976227479178,0.19875942545644393,2.172216802022734,0 days 00:00:51.941066000,0.01,0.011,0.004,0.04,3.1
371,2.691189271046391,0.0,2.691189271046391,0.5189724690236572,2.172216802022734,0 days 00:00:51.914904000,0.02,0.011,0.004,0.04,3.1
372,3.158350560198112,0.0,3.158350560198112,0.9861337581753776,2.172216802022734,0 days 00:00:51.024964000,0.03,0.011,0.004,0.04,3.1
373,3.7744730412075,0.0,3.7744730412075,1.602256239184766,2.172216802022734,0 days 00:00:52.108017000,0.04,0.011,0.004,0.04,3.1
374,4.541729459789968,0.0,4.541729459789968,2.3695126577672334,2.172216802022734,0 days 00:00:51.577520000,0.05,0.011,0.004,0.04,3.1
375,2.364302530468313,0.0,2.364302530468313,0.19208572844557892,2.172216802022734,0 days 00:00:52.085513000,0.01,0.011,0.004,0.05,3.1
376,2.7306407800397543,0.0,2.7306407800397543,0.55842397801702,2.172216802022734,0 days 00:00:51.694929000,0.02,0.011,0.004,0.05,3.1
377,3.2931157083066136,0.0,3.2931157083066136,1.1208989062838797,2.172216802022734,0 days 00:00:51.539590000,0.03,0.011,0.004,0.05,3.1
378,4.055980619671278,0.0,4.055980619671278,1.883763817648544,2.172216802022734,0 days 00:00:53.647183000,0.04,0.011,0.004,0.05,3.1
379,5.023397370512649,0.00021799358432826683,5.023615364096977,2.8516165556585724,2.172216802022734,0 days 00:00:53.104659000,0.05,0.011,0.004,0.05,3.1
380,2.3684521154746765,0.0,2.3684521154746765,0.19623531345194223,2.172216802022734,0 days 00:00:51.793861000,0.01,0.011,0.004,0.06,3.1
381,2.7901506714086137,0.0,2.7901506714086137,0.6179338693858795,2.172216802022734,0 days 00:00:51.317263000,0.02,0.011,0.004,0.06,3.1
382,3.4529754742248526,0.001870488378632565,3.454845962603485,1.2844996489593834,2.172216802022734,0 days 00:00:52.153774000,0.03,0.011,0.004,0.06,3.1
383,4.200043136186471,0.08744337712126486,4.287486513307736,2.2027130884062665,2.172216802022734,0 days 00:00:52.207172000,0.04,0.011,0.004,0.06,3.1
384,4.947916066780036,0.30182161571515354,5.24973768249519,3.379342496187607,2.172216802022734,0 days 00:00:52.203502000,0.05,0.011,0.004,0.06,3.1
385,2.3793787061061664,0.0,2.3793787061061664,0.20716190408343207,2.172216802022734,0 days 00:00:51.609409000,0.01,0.011,0.004,0.07,3.1
386,2.8063619559365423,0.026879634239239943,2.833241590175782,0.6879044223922873,2.172216802022734,0 days 00:00:52.835984000,0.02,0.011,0.004,0.07,3.1
387,3.260034702560807,0.18606260676364683,3.446097309324454,1.4599431140653676,2.172216802022734,0 days 00:00:52.306880000,0.03,0.011,0.004,0.07,3.1
388,3.6118735045841777,0.5460285080556174,4.157902012639795,2.5317137186726772,2.172216802022734,0 days 00:00:52.751604000,0.04,0.011,0.004,0.07,3.1
389,3.8988082831203617,1.0918562150572102,4.990664498177572,3.910303911212047,2.172216802022734,0 days 00:00:52.397221000,0.05,0.011,0.004,0.07,3.1
390,2.327646425447754,0.033247995180409586,2.3608944206281635,0.2219256137858398,2.172216802022734,0 days 00:00:51.610578000,0.01,0.011,0.004,0.08,3.1
391,2.5088840500739398,0.2123982716714345,2.7212823217453743,0.7614637913940743,2.172216802022734,0 days 00:00:52.846475000,0.02,0.011,0.004,0.08,3.1
392,2.5970002666264587,0.6049834372347801,3.201983703861239,1.6347503390732847,2.172216802022734,0 days 00:00:53.027181000,0.03,0.011,0.004,0.08,3.1
393,2.7815592732292,1.120344925645221,3.901904198874421,2.850032322496907,2.172216802022734,0 days 00:00:53.478524000,0.04,0.011,0.004,0.08,3.1
394,3.6892084083029033,1.447275157503845,5.136483565806748,4.411541921287861,2.172216802022734,0 days 00:00:51.856847000,0.05,0.011,0.004,0.08,3.1
395,2.115456848614776,0.14758975002209,2.263046598636866,0.23841954663622178,2.172216802022734,0 days 00:00:51.905316000,0.01,0.011,0.004,0.09,3.1
396,2.044482287749543,0.480799555757128,2.5252818435066713,0.8338645972410667,2.172216802022734,0 days 00:00:52.122565000,0.02,0.011,0.004,0.09,3.1
397,2.091583323236309,0.9404880014120791,3.032071324648388,1.800342524037733,2.172216802022734,0 days 00:00:52.524824000,0.03,0.011,0.004,0.09,3.1
398,2.7612298543579357,1.2771940244615454,4.038423878819481,3.143401101258291,2.172216802022734,0 days 00:00:51.525440000,0.04,0.011,0.004,0.09,3.1
399,3.9581201904850896,1.5371831008602777,5.495303291345367,4.860269590182914,2.172216802022734,0 days 00:00:51.932089000,0.05,0.011,0.004,0.09,3.1
400,2.4425363567847045,0.0,2.4425363567847045,0.27031955476197034,2.172216802022734,0 days 00:00:52.112455000,0.01,0.011,0.005,0.02,3.1
401,2.7116508029969366,0.0,2.7116508029969366,0.5394340009742025,2.172216802022734,0 days 00:00:53.004459000,0.02,0.011,0.005,0.02,3.1
402,3.03460489861738,0.0,3.03460489861738,0.8623880965946458,2.172216802022734,0 days 00:00:51.919882000,0.03,0.011,0.005,0.02,3.1
403,3.4114334660546293,0.0,3.4114334660546293,1.2392166640318951,2.172216802022734,0 days 00:00:52.565537000,0.04,0.011,0.005,0.02,3.1
404,3.8422567715545712,0.0,3.8422567715545712,1.6700399695318373,2.172216802022734,0 days 00:00:52.095218000,0.05,0.011,0.005,0.02,3.1
405,2.3907291382338003,0.0,2.3907291382338003,0.21851233621106625,2.172216802022734,0 days 00:00:52.493773000,0.01,0.011,0.005,0.03,3.1
406,2.677915194373945,0.0,2.677915194373945,0.505698392351211,2.172216802022734,0 days 00:00:53.168351000,0.02,0.011,0.005,0.03,3.1
407,3.066241996539753,0.0,3.066241996539753,0.8940251945170191,2.172216802022734,0 days 00:00:52.278795000,0.03,0.011,0.005,0.03,3.1
408,3.5565821269986513,0.0,3.5565821269986513,1.3843653249759171,2.172216802022734,0 days 00:00:53.392581000,0.04,0.011,0.005,0.03,3.1
409,4.1498892871728055,0.0,4.1498892871728055,1.9776724851500715,2.172216802022734,0 days 00:00:53.636231000,0.05,0.011,0.005,0.03,3.1
410,2.3740483575122724,0.0,2.3740483575122724,0.20183155548953835,2.172216802022734,0 days 00:00:52.551105000,0.01,0.011,0.005,0.04,3.1
411,2.7024033469173188,0.0,2.7024033469173188,0.5301865448945846,2.172216802022734,0 days 00:00:52.131966000,0.02,0.011,0.005,0.04,3.1
412,3.1843476719523345,0.0,3.1843476719523345,1.0121308699296006,2.172216802022734,0 days 00:00:51.896437000,0.03,0.011,0.005,0.04,3.1
413,3.8224230339374543,0.0,3.8224230339374543,1.6502062319147202,2.172216802022734,0 days 00:00:51.894806000,0.04,0.011,0.005,0.04,3.1
414,4.619422957147123,0.0,4.619422957147123,2.447206155124388,2.172216802022734,0 days 00:00:52.653170000,0.05,0.011,0.005,0.04,3.1
415,2.372200140232286,0.0,2.372200140232286,0.19998333820955175,2.172216802022734,0 days 00:00:51.883370000,0.01,0.011,0.005,0.05,3.1
416,2.756997276470864,0.0,2.756997276470864,0.5847804744481298,2.172216802022734,0 days 00:00:52.120966000,0.02,0.011,0.005,0.05,3.1
417,3.3435260711004444,0.003183341210233537,3.3467094123106778,1.1776759514981767,2.172216802022734,0 days 00:00:53.103396000,0.03,0.011,0.005,0.05,3.1
418,4.022945649851302,0.0664763647093681,4.08942201456067,1.983681577247308,2.172216802022734,0 days 00:00:51.587570000,0.04,0.011,0.005,0.05,3.1
419,4.706877800431941,0.23664191725179112,4.943519717683732,3.007944832912789,2.172216802022734,0 days 00:00:52.673708000,0.05,0.011,0.005,0.05,3.1
420,2.3792853207898363,0.00036105668705347445,2.37964637747689,0.207790632141209,2.172216802022734,0 days 00:00:52.104748000,0.01,0.011,0.005,0.06,3.1
421,2.7518996461668728,0.038546749266832464,2.790446395433705,0.6567763426778038,2.172216802022734,0 days 00:00:52.305665000,0.02,0.011,0.005,0.06,3.1
422,3.150421257039364,0.19456814617197973,3.344989403211344,1.3673407473605894,2.172216802022734,0 days 00:00:51.492033000,0.03,0.011,0.005,0.06,3.1
423,3.496294432039477,0.5111388421301014,4.007433274169578,2.3463553142769444,2.172216802022734,0 days 00:00:51.126119000,0.04,0.011,0.005,0.06,3.1
424,3.760386800979862,1.0057649251865972,4.766151726166459,3.5996998493303227,2.172216802022734,0 days 00:00:53.588647000,0.05,0.011,0.005,0.06,3.1
425,2.282234321295227,0.055748133661908485,2.3379824549571357,0.22151378659631066,2.172216802022734,0 days 00:00:53.264380000,0.01,0.011,0.005,0.07,3.1
426,2.404444941100331,0.25206655087769825,2.656511491978029,0.7363612408329943,2.172216802022734,0 days 00:00:52.607482000,0.02,0.011,0.005,0.07,3.1
427,2.443180807381763,0.6456398028196755,3.0888206102014384,1.56224361099838,2.172216802022734,0 days 00:00:52.010777000,0.03,0.011,0.005,0.07,3.1
428,2.661011923654068,1.1085443537178605,3.7695562773719287,2.705883829067055,2.172216802022734,0 days 00:00:53.922641000,0.04,0.011,0.005,0.07,3.1
429,3.5052305375430666,1.4186540036521786,4.923884541195245,4.17032174282469,2.172216802022734,0 days 00:00:52.800624000,0.05,0.011,0.005,0.07,3.1
430,2.0377679257495847,0.18633651102603688,2.2241044367756215,0.23822414577892534,2.172216802022734,0 days 00:00:52.745525000,0.01,0.011,0.005,0.08,3.1
431,1.8970898073540545,0.5457366751949043,2.4428264825489587,0.8163463557211305,2.172216802022734,0 days 00:00:52.567395000,0.02,0.011,0.005,0.08,3.1
432,2.0397486839038717,0.940642313696395,2.9803909976002667,1.7488165092739294,2.172216802022734,0 days 00:00:52.247050000,0.03,0.011,0.005,0.08,3.1
433,2.7014024654339304,1.2549725275156283,3.9563749929495584,3.039130718442451,2.172216802022734,0 days 00:00:55.094453000,0.04,0.011,0.005,0.08,3.1
434,3.838606825984618,1.507947735316156,5.346554561300774,4.682285494594196,2.172216802022734,0 days 00:00:53.531583000,0.05,0.011,0.005,0.08,3.1
435,1.9163705666818458,0.2558462353408884,2.172216802022734,0.2558462353408884,2.172216802022734,0 days 00:00:52.776634000,0.01,0.011,0.005,0.09,3.1
436,1.749434513979128,0.6573933186063354,2.4068278325854635,0.8920043491690652,2.172216802022734,0 days 00:00:53.219569000,0.02,0.011,0.005,0.09,3.1
437,2.1462475254599274,0.9722234544008476,3.118470979860775,1.9184776322388886,2.172216802022734,0 days 00:00:52.932509000,0.03,0.011,0.005,0.09,3.1
438,2.9631354840457345,1.2704363013539581,4.233571785399692,3.3317912847309152,2.172216802022734,0 days 00:00:52.144429000,0.04,0.011,0.005,0.09,3.1
439,4.2435591324365305,1.520720123300296,5.7642792557368265,5.11278257701439,2.172216802022734,0 days 00:00:51.992618000,0.05,0.011,0.005,0.09,3.1
440,2.414791163039663,0.0,2.414791163039663,0.24257436101692886,2.172216802022734,0 days 00:00:48.809215000,0.01,0.011,0.006,0.02,3.1
441,2.6654721395867074,0.0,2.6654721395867074,0.4932553375639731,2.172216802022734,0 days 00:00:47.954439000,0.02,0.011,0.006,0.02,3.1
442,2.9703449912418103,0.0,2.9703449912418103,0.7981281892190764,2.172216802022734,0 days 00:00:47.659304000,0.03,0.011,0.006,0.02,3.1
443,3.329571396362924,0.0,3.329571396362924,1.1573545943401897,2.172216802022734,0 days 00:00:47.278619000,0.04,0.011,0.006,0.02,3.1
444,3.7433958930645908,0.0,3.7433958930645908,1.5711790910418564,2.172216802022734,0 days 00:00:47.691649000,0.05,0.011,0.006,0.02,3.1
445,2.385758069601843,0.0,2.385758069601843,0.213541267579109,2.172216802022734,0 days 00:00:47.618259000,0.01,0.011,0.006,0.03,3.1
446,2.6713761632670914,0.0,2.6713761632670914,0.49915936124435717,2.172216802022734,0 days 00:00:46.753616000,0.02,0.011,0.006,0.03,3.1
447,3.0621917384858977,0.0,3.0621917384858977,0.8899749364631633,2.172216802022734,0 days 00:00:47.796488000,0.03,0.011,0.006,0.03,3.1
448,3.559381519629932,0.0,3.559381519629932,1.3871647176071982,2.172216802022734,0 days 00:00:47.601508000,0.04,0.011,0.006,0.03,3.1
449,4.164265428773144,0.0,4.164265428773144,1.9920486267504105,2.172216802022734,0 days 00:00:47.350575000,0.05,0.011,0.006,0.03,3.1
450,2.378151887391944,0.0,2.378151887391944,0.20593508536920968,2.172216802022734,0 days 00:00:46.886334000,0.01,0.011,0.006,0.04,3.1
451,2.719343170251686,0.0,2.719343170251686,0.5471263682289517,2.172216802022734,0 days 00:00:47.324070000,0.02,0.011,0.006,0.04,3.1
452,3.2101869464933785,0.00691250224715993,3.2170994487405387,1.051795148964965,2.172216802022734,0 days 00:00:47.322406000,0.03,0.011,0.006,0.04,3.1
453,3.78467476445501,0.055345884022401655,3.8400206484774113,1.7231497304770775,2.172216802022734,0 days 00:00:47.799317000,0.04,0.011,0.006,0.04,3.1
454,4.373252742300836,0.18179553187380043,4.555048274174636,2.564627004025705,2.172216802022734,0 days 00:00:47.208533000,0.05,0.011,0.006,0.04,3.1
455,2.3715368442886504,0.005374939414294954,2.3769117837029454,0.21006992109450476,2.172216802022734,0 days 00:00:47.505264000,0.01,0.011,0.006,0.05,3.1
456,2.675965635472484,0.058208746486209356,2.7341743819586934,0.6201663264221676,2.172216802022734,0 days 00:00:46.971970000,0.02,0.011,0.006,0.05,3.1
457,3.0000145601401966,0.21328377425406478,3.2132983343942616,1.254365306625592,2.172216802022734,0 days 00:00:47.848353000,0.03,0.011,0.006,0.05,3.1
458,3.313982965538735,0.48800949614639916,3.801992461685134,2.1177851558088014,2.172216802022734,0 days 00:00:47.047012000,0.04,0.011,0.006,0.05,3.1
459,3.574185573660447,0.9064734776664114,4.4806590513268585,3.214915726970542,2.172216802022734,0 days 00:00:47.447613000,0.05,0.011,0.006,0.05,3.1
460,2.213393741007126,0.09049416994532303,2.303887910952449,0.22216527887503928,2.172216802022734,0 days 00:00:47.330975000,0.01,0.011,0.006,0.06,3.1
461,2.262619365765932,0.3077999659612457,2.570419331727178,0.7060024956656902,2.172216802022734,0 days 00:00:47.052766000,0.02,0.011,0.006,0.06,3.1
462,2.258033580761335,0.6928419465956251,2.9508755273569602,1.4715006719298527,2.172216802022734,0 days 00:00:46.473606000,0.03,0.011,0.006,0.06,3.1
463,2.5188890659754755,1.0884401724492934,3.607329238424769,2.523552608851328,2.172216802022734,0 days 00:00:47.410712000,0.04,0.011,0.006,0.06,3.1
464,3.280528414760428,1.3777201317088028,4.658248546469231,3.863751876155301,2.172216802022734,0 days 00:00:47.608423000,0.05,0.011,0.006,0.06,3.1
465,1.9524505264953707,0.22922754554980307,2.1816780720451736,0.2386888155722431,2.172216802022734,0 days 00:00:47.363609000,0.01,0.011,0.006,0.07,3.1
466,1.7691832850584097,0.598729465556481,2.3679127506148907,0.7944254141486394,2.172216802022734,0 days 00:00:46.921259000,0.02,0.011,0.006,0.07,3.1
467,2.0106194381715685,0.9219813237740732,2.9326007619456416,1.6823652836969782,2.172216802022734,0 days 00:00:47.237306000,0.03,0.011,0.006,0.07,3.1
468,2.646684631667987,1.2144311088231703,3.861115740491157,2.903330047291594,2.172216802022734,0 days 00:00:46.995322000,0.04,0.011,0.006,0.07,3.1
469,3.69848803060305,1.4615407531605518,5.160028783763602,4.4493527349014235,2.172216802022734,0 days 00:00:46.870956000,0.05,0.011,0.006,0.07,3.1
470,1.939973756800038,0.24456244906937522,2.184536205869413,0.2568818529160537,2.172216802022734,0 days 00:00:48.386707000,0.01,0.011,0.006,0.08,3.1
471,1.830683303889667,0.6099687876853956,2.4406520915750627,0.8784040772377258,2.172216802022734,0 days 00:00:47.517626000,0.02,0.011,0.006,0.08,3.1
472,2.210454150664526,0.9175508685414638,3.12800501920599,1.873339085724719,2.172216802022734,0 days 00:00:47.390761000,0.03,0.011,0.006,0.08,3.1
473,2.9937266315924482,1.2059698423859337,4.199696473978382,3.2334495143415833,2.172216802022734,0 days 00:00:47.721650000,0.04,0.011,0.006,0.08,3.1
474,4.182087267060148,1.4616315663564443,5.643718833416592,4.933133597750301,2.172216802022734,0 days 00:00:47.194320000,0.05,0.011,0.006,0.08,3.1
475,2.1397734182419086,0.1536582954867315,2.29343171372864,0.27487320719263697,2.172216802022734,0 days 00:00:47.427467000,0.01,0.011,0.006,0.09,3.1
476,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:47.637788000,0.02,0.011,0.006,0.09,3.1
477,2.5113473770820613,0.8489645554759073,3.3603119325579685,2.0370596860111405,2.172216802022734,0 days 00:00:47.493203000,0.03,0.011,0.006,0.09,3.1
478,3.371488221395112,1.1514545061101376,4.522942727505249,3.502180431592652,2.172216802022734,0 days 00:00:47.209848000,0.04,0.011,0.006,0.09,3.1
479,4.615788026350934,1.427500987728256,6.04328901407919,5.298573199784713,2.172216802022734,0 days 00:00:47.152934000,0.05,0.011,0.006,0.09,3.1
480,2.5090254654301196,0.0,2.5090254654301196,0.3368086634073857,2.172216802022734,0 days 00:00:47.297934000,0.01,0.012,0.004,0.02,3.1
481,2.8145729933500614,0.0,2.8145729933500614,0.6423561913273274,2.172216802022734,0 days 00:00:47.328426000,0.02,0.012,0.004,0.02,3.1
482,3.1747389946155984,0.0,3.1747389946155984,1.002522192592864,2.172216802022734,0 days 00:00:46.731192000,0.03,0.012,0.004,0.02,3.1
483,3.5894674429249482,0.0,3.5894674429249482,1.4172506409022143,2.172216802022734,0 days 00:00:47.367981000,0.04,0.012,0.004,0.02,3.1
484,4.058802567981472,0.0,4.058802567981472,1.8865857659587377,2.172216802022734,0 days 00:00:46.785868000,0.05,0.012,0.004,0.02,3.1
485,2.4111451882051735,0.0,2.4111451882051735,0.2389283861824395,2.172216802022734,0 days 00:00:47.928951000,0.01,0.012,0.004,0.03,3.1
486,2.711570377367889,0.0,2.711570377367889,0.5393535753451549,2.172216802022734,0 days 00:00:47.637818000,0.02,0.012,0.004,0.03,3.1
487,3.1101802394217377,0.0,3.1101802394217377,0.9379634373990035,2.172216802022734,0 days 00:00:47.729169000,0.03,0.012,0.004,0.03,3.1
488,3.607478508135136,0.0,3.607478508135136,1.4352617061124022,2.172216802022734,0 days 00:00:46.342962000,0.04,0.012,0.004,0.03,3.1
489,4.204059787821026,0.0,4.204059787821026,2.031842985798292,2.172216802022734,0 days 00:00:47.672115000,0.05,0.012,0.004,0.03,3.1
490,2.378955132690354,0.0,2.378955132690354,0.20673833066761999,2.172216802022734,0 days 00:00:47.906696000,0.01,0.012,0.004,0.04,3.1
491,2.7019793685356013,0.0,2.7019793685356013,0.529762566512867,2.172216802022734,0 days 00:00:47.686721000,0.02,0.012,0.004,0.04,3.1
492,3.169562829270186,0.0,3.169562829270186,0.9973460272474519,2.172216802022734,0 days 00:00:47.731894000,0.03,0.012,0.004,0.04,3.1
493,3.783395895183042,0.0,3.783395895183042,1.6111790931603078,2.172216802022734,0 days 00:00:47.978884000,0.04,0.012,0.004,0.04,3.1
494,4.545278513493389,0.0,4.545278513493389,2.3730617114706547,2.172216802022734,0 days 00:00:47.634363000,0.05,0.012,0.004,0.04,3.1
495,2.368651804441006,0.0,2.368651804441006,0.1964350024182719,2.172216802022734,0 days 00:00:48.556228000,0.01,0.012,0.004,0.05,3.1
496,2.7328402361811746,0.0,2.7328402361811746,0.5606234341584403,2.172216802022734,0 days 00:00:47.968574000,0.02,0.012,0.004,0.05,3.1
497,3.2884474255265594,0.0,3.2884474255265594,1.116230623503825,2.172216802022734,0 days 00:00:48.072357000,0.03,0.012,0.004,0.05,3.1
498,4.039021836374763,0.0,4.039021836374763,1.8668050343520295,2.172216802022734,0 days 00:00:48.080041000,0.04,0.012,0.004,0.05,3.1
499,4.988408906847575,0.0,4.988408906847575,2.8161921048248413,2.172216802022734,0 days 00:00:48.205796000,0.05,0.012,0.004,0.05,3.1
500,2.3703008986138783,0.0,2.3703008986138783,0.19808409659114395,2.172216802022734,0 days 00:00:47.052421000,0.01,0.012,0.004,0.06,3.1
501,2.785821262408497,0.0,2.785821262408497,0.6136044603857628,2.172216802022734,0 days 00:00:46.893225000,0.02,0.012,0.004,0.06,3.1
502,3.4390565485189084,0.0,3.4390565485189084,1.266839746496174,2.172216802022734,0 days 00:00:47.294572000,0.03,0.012,0.004,0.06,3.1
503,4.33585421981211,0.0,4.33585421981211,2.163637417789376,2.172216802022734,0 days 00:00:48.134688000,0.04,0.012,0.004,0.06,3.1
504,5.4822693666062285,0.0,5.4822693666062285,3.310052564583494,2.172216802022734,0 days 00:00:47.905219000,0.05,0.012,0.004,0.06,3.1
505,2.379435873766694,0.0,2.379435873766694,0.2072190717439601,2.172216802022734,0 days 00:00:48.185376000,0.01,0.012,0.004,0.07,3.1
506,2.8508084899611026,0.0,2.8508084899611026,0.6785916879383685,2.172216802022734,0 days 00:00:48.122031000,0.02,0.012,0.004,0.07,3.1
507,3.6043137706076376,0.0,3.6043137706076376,1.4320969685849037,2.172216802022734,0 days 00:00:47.390597000,0.03,0.012,0.004,0.07,3.1
508,4.611489972328428,0.01809605080918202,4.62958602313761,2.4754652719240577,2.172216802022734,0 days 00:00:48.083620000,0.04,0.012,0.004,0.07,3.1
509,5.526517758228797,0.23078807372733612,5.757305831956133,3.8158771036607333,2.172216802022734,0 days 00:00:48.443556000,0.05,0.012,0.004,0.07,3.1
510,2.3929774051520942,0.0,2.3929774051520942,0.22076060312936013,2.172216802022734,0 days 00:00:47.271039000,0.01,0.012,0.004,0.08,3.1
511,2.9208307865340375,0.0,2.9208307865340375,0.7486139845113035,2.172216802022734,0 days 00:00:47.899749000,0.02,0.012,0.004,0.08,3.1
512,3.6553577119882683,0.05832963589480245,3.713687347883071,1.5998001817551388,2.172216802022734,0 days 00:00:47.388181000,0.03,0.012,0.004,0.08,3.1
513,4.168126763671899,0.3933989460637378,4.561525709735637,2.782707853776641,2.172216802022734,0 days 00:00:47.598987000,0.04,0.012,0.004,0.08,3.1
514,4.622162207891972,0.9267889008342293,5.548951108726202,4.303523207537699,2.172216802022734,0 days 00:00:46.780894000,0.05,0.012,0.004,0.08,3.1
515,2.4087240729091683,0.0,2.4087240729091683,0.23650727088643428,2.172216802022734,0 days 00:00:49.193999000,0.01,0.012,0.004,0.09,3.1
516,2.862000748369542,0.06452799005051917,2.9265287384200613,0.8188399264478469,2.172216802022734,0 days 00:00:48.319362000,0.02,0.012,0.004,0.09,3.1
517,3.1054242868647823,0.4141192682398684,3.519543555104651,1.7614460213217857,2.172216802022734,0 days 00:00:47.635012000,0.03,0.012,0.004,0.09,3.1
518,3.376387808944452,0.9337046222376453,4.310092431182097,3.0715802513970094,2.172216802022734,0 days 00:00:48.189488000,0.04,0.012,0.004,0.09,3.1
519,4.368160877924942,1.2778154539186302,5.645976331843572,4.75157498373947,2.172216802022734,0 days 00:00:48.261205000,0.05,0.012,0.004,0.09,3.1
520,2.4786273329113055,0.0,2.4786273329113055,0.30641053088857145,2.172216802022734,0 days 00:00:47.928412000,0.01,0.012,0.005,0.02,3.1
521,2.7676043280119718,0.0,2.7676043280119718,0.5953875259892375,2.172216802022734,0 days 00:00:47.404315000,0.02,0.012,0.005,0.02,3.1
522,3.1108031823664506,0.0,3.1108031823664506,0.9385863803437163,2.172216802022734,0 days 00:00:48.090755000,0.03,0.012,0.005,0.02,3.1
523,3.508212489896726,0.0,3.508212489896726,1.335995687873992,2.172216802022734,0 days 00:00:48.060616000,0.04,0.012,0.005,0.02,3.1
524,3.959913179221195,0.0,3.959913179221195,1.7876963771984609,2.172216802022734,0 days 00:00:46.928208000,0.05,0.012,0.005,0.02,3.1
525,2.4063741899554523,0.0,2.4063741899554523,0.23415738793271793,2.172216802022734,0 days 00:00:48.763068000,0.01,0.012,0.005,0.03,3.1
526,2.7030579781561794,0.0,2.7030579781561794,0.5308411761334452,2.172216802022734,0 days 00:00:47.545768000,0.02,0.012,0.005,0.03,3.1
527,3.0996595185804594,0.0,3.0996595185804594,0.9274427165577251,2.172216802022734,0 days 00:00:47.164735000,0.03,0.012,0.005,0.03,3.1
528,3.5968681918783125,0.0,3.5968681918783125,1.4246513898555784,2.172216802022734,0 days 00:00:48.018140000,0.04,0.012,0.005,0.03,3.1
529,4.195451818331257,0.0,4.195451818331257,2.0232350163085235,2.172216802022734,0 days 00:00:48.536193000,0.05,0.012,0.005,0.03,3.1
530,2.3822928694611276,0.0,2.3822928694611276,0.2100760674383934,2.172216802022734,0 days 00:00:47.722216000,0.01,0.012,0.005,0.04,3.1
531,2.7120647781858866,0.0,2.7120647781858866,0.5398479761631525,2.172216802022734,0 days 00:00:48.034581000,0.02,0.012,0.005,0.04,3.1
532,3.191596565993757,0.0,3.191596565993757,1.0193797639710227,2.172216802022734,0 days 00:00:47.887542000,0.03,0.012,0.005,0.04,3.1
533,3.822936251775364,0.0,3.822936251775364,1.6507194497526299,2.172216802022734,0 days 00:00:48.162331000,0.04,0.012,0.005,0.04,3.1
534,4.608309784344719,0.0,4.608309784344719,2.4360929823219846,2.172216802022734,0 days 00:00:47.433077000,0.05,0.012,0.005,0.04,3.1
535,2.3759844960059593,0.0,2.3759844960059593,0.20376769398322517,2.172216802022734,0 days 00:00:47.658677000,0.01,0.012,0.005,0.05,3.1
536,2.7556420688498426,0.0,2.7556420688498426,0.5834252668271086,2.172216802022734,0 days 00:00:48.496961000,0.02,0.012,0.005,0.05,3.1
537,3.3363350905245657,0.0,3.3363350905245657,1.1641182885018317,2.172216802022734,0 days 00:00:48.520771000,0.03,0.012,0.005,0.05,3.1
538,4.122264699986165,0.0,4.122264699986165,1.950047897963431,2.172216802022734,0 days 00:00:48.062744000,0.04,0.012,0.005,0.05,3.1
539,5.117891273584505,0.0,5.117891273584505,2.94567447156177,2.172216802022734,0 days 00:00:48.319748000,0.05,0.012,0.005,0.05,3.1
540,2.3806132922742904,0.0,2.3806132922742904,0.20839649025155635,2.172216802022734,0 days 00:00:47.798411000,0.01,0.012,0.005,0.06,3.1
541,2.8191974296836944,0.0,2.8191974296836944,0.6469806276609603,2.172216802022734,0 days 00:00:47.598829000,0.02,0.012,0.005,0.06,3.1
542,3.509417739527672,0.0,3.509417739527672,1.3372009375049378,2.172216802022734,0 days 00:00:48.069170000,0.03,0.012,0.005,0.06,3.1
543,4.434324019765677,0.011623248264854476,4.445947268030531,2.2853537142726497,2.172216802022734,0 days 00:00:47.524705000,0.04,0.012,0.005,0.06,3.1
544,5.362409034436407,0.15363091098021595,5.516039945416623,3.497454054374104,2.172216802022734,0 days 00:00:52.540500000,0.05,0.012,0.005,0.06,3.1
545,2.3921377683698277,0.0,2.3921377683698277,0.21992096634709343,2.172216802022734,0 days 00:00:48.682820000,0.01,0.012,0.005,0.07,3.1
546,2.892545419908033,0.00010625245463621622,2.892651672362669,0.7205411227945704,2.172216802022734,0 days 00:00:48.060233000,0.02,0.012,0.005,0.07,3.1
547,3.5690808596427512,0.061775295746485846,3.630856155389237,1.5204146491129875,2.172216802022734,0 days 00:00:48.181477000,0.03,0.012,0.005,0.07,3.1
548,4.058886307398211,0.37004476162901817,4.42893106902723,2.626759028633513,2.172216802022734,0 days 00:00:47.774895000,0.04,0.012,0.005,0.07,3.1
549,4.495911916651646,0.8606502913517581,5.356562208003404,4.044995697332432,2.172216802022734,0 days 00:00:47.977856000,0.05,0.012,0.005,0.07,3.1
